transaction_id,user_id,transaction_amount,transaction_type,timestamp,account_balance,device_type,location,merchant_category,ip_address_flag,previous_fraudulent_activity,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,transaction_distance,authentication_method,risk_score,is_weekend,fraud_label
TXN_3945,USER_4258,83.79,ATM Withdrawal,2023-06-14 11:30:00,98883.67,Tablet,Tokyo,Electronics,0,0,10,314.62,4,Mastercard,111,3241.8,PIN,0.4051,0,1
TXN_10665,USER_2420,45.59,Bank Transfer,2023-11-12 16:46:00,39022.7,Mobile,Brisbane,Clothing,0,0,2,146.7,0,Mastercard,164,219.09,Password,0.774,0,0
TXN_3153,USER_1614,68.6,POS,2023-06-08 03:53:00,67084.24,Mobile,New York,Electronics,0,0,12,438.84,1,Mastercard,198,1496.23,Biometric,0.3923,1,0
TXN_383,USER_5249,64.17,ATM Withdrawal,2023-04-29 12:50:00,74022.91,Laptop,Liverpool,Clothing,0,0,13,456.22,3,Discover,67,667.73,Biometric,0.4465,1,0
TXN_30343,USER_1081,115.65,Bank Transfer,2023-03-21 22:36:00,23428.61,Laptop,New York,Electronics,1,0,1,302.83,3,Visa,114,2181.65,Password,0.1664,0,0
TXN_33297,USER_2545,90.5,ATM Withdrawal,2023-05-15 10:56:00,30859.36,Tablet,Osaka,Clothing,0,0,13,315.9,0,Amex,50,4237.72,OTP,0.5255,0,0
TXN_7683,USER_6606,33.72,ATM Withdrawal,2023-12-22 06:20:00,61802.49,Tablet,New York,Travel,0,0,3,170.3,2,Amex,6,4752.69,OTP,0.006,0,0
TXN_29464,USER_5942,26.84,Bank Transfer,2023-04-15 02:16:00,49935.0,Laptop,Perth,Travel,0,0,11,214.01,3,Visa,119,629.34,Biometric,0.327,1,0
TXN_22265,USER_5190,21.71,POS,2023-03-24 10:46:00,52329.32,Tablet,Delhi,Clothing,0,0,11,98.3,2,Discover,123,1019.86,OTP,0.3689,0,0
TXN_15780,USER_2320,199.23,Bank Transfer,2023-03-09 09:30:00,6625.53,Mobile,London,Clothing,0,0,8,378.99,3,Visa,208,4705.6,Biometric,0.3379,0,0
TXN_19592,USER_8120,33.36,POS,2023-10-20 17:28:00,82114.91,Laptop,Tokyo,Restaurants,0,0,13,293.89,1,Amex,93,4013.78,Password,0.9838,1,1
TXN_6121,USER_2928,222.38,POS,2023-07-22 07:42:00,39655.71,Laptop,Osaka,Electronics,0,0,6,255.95,3,Mastercard,87,3235.04,OTP,0.1355,1,0
TXN_34527,USER_1019,63.47,ATM Withdrawal,2023-11-13 04:50:00,95068.56,Tablet,Sydney,Electronics,0,0,14,99.74,3,Visa,165,1523.97,Password,0.2631,1,0
TXN_29989,USER_9366,32.42,Bank Transfer,2023-04-09 23:33:00,30377.6,Laptop,Manchester,Clothing,1,0,4,13.74,1,Mastercard,119,4446.1,OTP,0.1395,0,0
TXN_37809,USER_8764,227.24,POS,2023-03-10 21:40:00,25463.15,Mobile,Leeds,Groceries,0,0,9,413.0,1,Amex,68,4579.25,OTP,0.5056,1,0
TXN_14764,USER_4759,32.47,POS,2023-10-11 07:06:00,78924.92,Tablet,Sapporo,Travel,0,1,6,15.11,1,Mastercard,22,2739.32,PIN,0.148,0,0
TXN_49129,USER_3737,78.32,Bank Transfer,2023-04-28 17:39:00,48645.92,Tablet,Osaka,Restaurants,1,0,3,81.67,2,Amex,47,434.26,Password,0.5013,0,0
TXN_44310,USER_3553,286.32,Online,2023-08-30 16:26:00,18172.18,Mobile,London,Groceries,0,0,7,48.26,2,Amex,5,2007.17,Biometric,0.1165,0,0
TXN_10491,USER_5682,142.23,Bank Transfer,2023-07-16 08:36:00,57229.03,Mobile,New York,Groceries,0,0,7,198.15,1,Amex,47,331.66,Biometric,0.7941,0,0
TXN_2162,USER_4471,25.89,Online,2023-08-30 22:26:00,48256.24,Laptop,London,Clothing,1,0,9,203.2,1,Amex,182,1190.23,OTP,0.9495,1,1
TXN_35558,USER_5320,13.73,ATM Withdrawal,2023-10-23 00:06:00,23449.4,Mobile,Tokyo,Groceries,0,0,14,65.93,0,Visa,60,4045.34,Biometric,0.1284,0,0
TXN_9031,USER_2536,127.62,Bank Transfer,2023-07-20 11:55:00,39441.47,Mobile,New York,Travel,0,0,12,133.57,3,Mastercard,133,372.65,Biometric,0.6606,0,0
TXN_18841,USER_6752,191.51,POS,2023-10-08 20:13:00,92220.48,Tablet,Sydney,Restaurants,0,0,13,200.58,4,Mastercard,65,2365.24,Biometric,0.8686,0,1
TXN_49850,USER_2317,11.2,Online,2023-07-22 07:52:00,98476.02,Tablet,Chicago,Restaurants,0,0,10,86.48,1,Amex,78,2140.57,Password,0.1755,1,0
TXN_18525,USER_7762,11.59,ATM Withdrawal,2023-10-10 17:53:00,95101.01,Tablet,New York,Groceries,0,0,2,300.17,2,Visa,121,2670.05,Biometric,0.1287,0,0
TXN_32762,USER_1448,8.82,ATM Withdrawal,2023-05-24 08:58:00,932.95,Mobile,San Francisco,Travel,0,0,6,12.65,0,Discover,233,3316.74,Password,0.3208,0,0
TXN_23104,USER_8322,96.56,ATM Withdrawal,2023-12-12 03:54:00,58703.39,Tablet,New York,Groceries,0,0,6,154.03,4,Discover,115,2057.43,PIN,0.4477,0,1
TXN_31580,USER_1688,94.01,ATM Withdrawal,2023-05-18 12:52:00,72648.64,Mobile,Osaka,Groceries,0,0,12,387.84,2,Visa,90,418.09,PIN,0.7764,1,0
TXN_31500,USER_5643,12.11,POS,2023-11-22 16:40:00,9545.07,Laptop,London,Travel,0,0,10,283.5,4,Amex,92,1087.96,Biometric,0.8681,0,1
TXN_47947,USER_1843,100.36,Online,2023-03-24 15:45:00,70024.32,Laptop,Hyderabad,Restaurants,0,0,7,94.54,0,Mastercard,160,3345.87,Biometric,0.3083,0,0
TXN_48200,USER_1250,193.13,Bank Transfer,2023-10-02 20:27:00,76081.92,Laptop,Birmingham,Restaurants,0,0,8,469.58,1,Discover,192,68.52,Password,0.1722,0,0
TXN_12890,USER_1135,182.89,ATM Withdrawal,2023-12-02 04:26:00,97083.1,Tablet,Melbourne,Clothing,0,0,8,225.26,0,Amex,6,2234.85,Password,0.1943,0,0
TXN_16692,USER_4458,53.9,ATM Withdrawal,2023-06-08 23:29:00,1143.3,Mobile,Chicago,Electronics,0,0,7,380.62,0,Mastercard,128,1601.57,PIN,0.335,0,0
TXN_34090,USER_4900,54.51,ATM Withdrawal,2023-12-10 02:29:00,46278.61,Tablet,Birmingham,Travel,0,0,12,374.02,2,Mastercard,118,4716.57,OTP,0.6394,0,0
TXN_49943,USER_6238,3.6,ATM Withdrawal,2023-10-05 07:24:00,70007.73,Mobile,Yokohama,Electronics,0,1,3,470.09,3,Visa,101,4906.77,Biometric,0.0057,0,0
TXN_11454,USER_9067,151.29,ATM Withdrawal,2023-12-10 09:26:00,76217.03,Tablet,Chicago,Groceries,1,0,11,458.01,3,Amex,169,2277.69,Biometric,0.4225,0,0
TXN_39136,USER_2552,110.69,POS,2023-11-07 15:01:00,20967.13,Mobile,Tokyo,Electronics,0,0,14,295.05,1,Mastercard,72,3687.54,OTP,0.6535,0,0
TXN_37368,USER_1163,174.17,Online,2023-05-09 03:04:00,17990.43,Laptop,Perth,Groceries,0,0,8,416.07,4,Mastercard,114,4798.96,Password,0.6201,0,1
TXN_3332,USER_8196,471.8,Bank Transfer,2023-07-18 14:54:00,14624.58,Mobile,Yokohama,Restaurants,0,0,10,65.89,4,Visa,119,201.08,Password,0.1693,0,1
TXN_23170,USER_2836,34.69,Online,2023-08-24 18:34:00,40431.5,Tablet,Adelaide,Electronics,0,0,3,392.13,3,Amex,170,3135.19,OTP,0.2802,0,0
TXN_25123,USER_2221,72.98,POS,2023-04-16 14:16:00,94029.89,Mobile,Adelaide,Groceries,0,0,6,140.15,2,Visa,155,3820.21,PIN,0.6122,0,0
TXN_46915,USER_1555,99.32,Online,2023-03-30 03:14:00,29329.35,Tablet,London,Clothing,0,0,10,34.74,4,Visa,167,3368.55,Biometric,0.1655,1,1
TXN_3910,USER_6518,245.96,Bank Transfer,2023-04-08 14:43:00,99982.34,Mobile,Yokohama,Clothing,0,0,2,234.3,2,Mastercard,189,2534.95,Biometric,0.5207,0,0
TXN_49926,USER_9515,23.41,Online,2023-06-22 20:42:00,82756.93,Mobile,Bangalore,Travel,0,0,10,493.73,0,Discover,191,3876.62,Biometric,0.8286,0,0
TXN_33627,USER_7843,0.34,ATM Withdrawal,2023-05-23 07:55:00,18878.35,Mobile,Adelaide,Electronics,0,0,4,448.29,0,Amex,194,691.05,Biometric,0.3057,1,0
TXN_38601,USER_1635,187.61,Bank Transfer,2023-06-02 18:44:00,65952.48,Laptop,Yokohama,Restaurants,0,0,4,131.34,2,Mastercard,217,2312.87,Biometric,0.2511,0,0
TXN_38554,USER_9809,65.88,Bank Transfer,2023-02-19 12:10:00,61374.19,Laptop,London,Electronics,0,0,3,337.98,2,Visa,222,2423.35,Password,0.8267,0,0
TXN_42852,USER_8805,8.59,Bank Transfer,2023-04-25 09:57:00,5733.13,Tablet,Chennai,Groceries,0,0,1,481.88,3,Visa,34,3432.62,OTP,0.0669,1,0
TXN_30845,USER_3695,24.4,Bank Transfer,2023-11-09 15:29:00,1784.84,Tablet,Bangalore,Travel,0,0,9,179.92,3,Visa,42,4820.5,Biometric,0.0453,0,0
TXN_7151,USER_5439,221.41,ATM Withdrawal,2023-01-25 03:47:00,68633.52,Laptop,Chicago,Clothing,0,0,2,479.02,3,Mastercard,61,1140.1,PIN,0.1086,0,0
TXN_41748,USER_2453,260.28,Online,2023-06-25 16:48:00,93402.11,Tablet,Kyoto,Travel,0,0,12,97.42,1,Visa,17,1196.45,Password,0.5442,0,0
TXN_31964,USER_7375,33.29,Bank Transfer,2023-03-25 11:05:00,583.19,Tablet,London,Groceries,0,0,13,371.19,4,Discover,206,2373.2,OTP,0.0175,1,1
TXN_41155,USER_3633,70.84,Online,2023-01-27 02:04:00,82972.92,Tablet,Chennai,Restaurants,0,0,2,63.79,1,Visa,95,4945.64,PIN,0.9024,0,1
TXN_33196,USER_1391,223.7,Online,2023-08-09 15:45:00,39872.06,Laptop,Sydney,Groceries,0,0,6,81.58,4,Mastercard,33,21.65,Password,0.2174,0,1
TXN_8526,USER_2292,39.83,Bank Transfer,2023-05-13 09:18:00,93648.85,Tablet,Osaka,Travel,1,0,12,295.79,2,Discover,105,2912.06,Password,0.4214,0,0
TXN_26428,USER_8714,40.98,Online,2023-03-23 06:29:00,89028.26,Tablet,Mumbai,Restaurants,0,0,7,312.34,0,Amex,132,4955.0,Password,0.2431,0,0
TXN_13680,USER_1000,383.6,Bank Transfer,2023-10-29 03:47:00,53558.88,Laptop,Mumbai,Clothing,0,0,8,441.82,1,Amex,3,567.59,OTP,0.1279,0,0
TXN_49565,USER_5888,112.62,POS,2023-10-27 18:26:00,21259.81,Mobile,Hyderabad,Groceries,0,0,8,123.68,0,Visa,111,2811.05,OTP,0.0958,1,0
TXN_1824,USER_5576,52.72,ATM Withdrawal,2023-11-06 18:39:00,5084.4,Mobile,Osaka,Clothing,0,0,1,144.41,0,Amex,202,3302.08,Password,0.4238,1,0
TXN_10643,USER_9212,162.68,ATM Withdrawal,2023-11-22 02:15:00,21939.08,Mobile,Bangalore,Travel,0,0,1,335.87,4,Amex,61,3831.62,Biometric,0.4758,0,1
TXN_31211,USER_8334,180.12,Online,2023-10-22 02:00:00,91909.68,Laptop,London,Restaurants,0,0,7,171.6,4,Mastercard,193,4224.91,Password,0.7739,1,1
TXN_17863,USER_6884,59.59,POS,2023-06-23 07:23:00,97153.05,Laptop,London,Groceries,0,0,9,99.27,2,Mastercard,229,2418.06,PIN,0.5191,1,0
TXN_26865,USER_4679,18.1,POS,2023-11-23 19:51:00,62779.08,Tablet,Bangalore,Electronics,0,0,6,184.14,3,Mastercard,13,4628.64,OTP,0.9671,0,1
TXN_4077,USER_1183,31.48,POS,2023-12-07 18:01:00,32138.18,Mobile,London,Travel,0,0,13,26.91,4,Visa,205,4749.29,Biometric,0.2529,0,1
TXN_10229,USER_6024,248.89,POS,2023-01-16 14:00:00,23481.3,Laptop,Tokyo,Electronics,0,0,2,301.38,0,Amex,75,4944.71,Password,0.8941,0,1
TXN_20132,USER_6913,6.59,Bank Transfer,2023-09-18 23:28:00,86910.68,Laptop,Yokohama,Electronics,0,0,11,281.74,2,Amex,190,4646.37,Biometric,0.66,0,0
TXN_27054,USER_3785,105.18,Bank Transfer,2023-08-27 17:20:00,31342.17,Tablet,Brisbane,Electronics,0,0,1,468.66,2,Discover,99,3358.02,OTP,0.3989,0,0
TXN_21940,USER_1683,37.24,Bank Transfer,2023-06-11 00:31:00,18259.68,Laptop,Tokyo,Restaurants,0,0,14,311.16,1,Mastercard,123,4753.78,OTP,0.1005,1,0
TXN_29788,USER_4973,52.36,ATM Withdrawal,2023-06-18 02:21:00,25337.67,Tablet,Houston,Electronics,0,0,2,270.41,4,Discover,210,1247.17,Password,0.756,0,1
TXN_38593,USER_6830,48.21,Online,2023-07-11 22:11:00,78757.28,Tablet,Perth,Electronics,0,0,11,426.34,1,Discover,139,4153.11,Password,0.7013,0,0
TXN_1012,USER_4310,129.73,POS,2023-09-28 06:37:00,97351.91,Mobile,Kyoto,Restaurants,0,0,5,352.38,1,Visa,218,1753.12,OTP,0.4873,0,0
TXN_40326,USER_7539,22.0,Bank Transfer,2023-09-29 17:16:00,85319.9,Mobile,Hyderabad,Clothing,0,0,2,112.6,4,Mastercard,148,2206.82,OTP,0.229,0,1
TXN_23569,USER_4727,83.65,Bank Transfer,2023-12-03 21:19:00,85113.67,Mobile,Hyderabad,Electronics,0,0,11,420.89,3,Visa,28,4440.94,Password,0.1114,0,0
TXN_25954,USER_5309,77.98,POS,2023-01-20 10:57:00,72842.78,Laptop,Los Angeles,Restaurants,0,0,13,272.39,2,Visa,78,4977.0,PIN,0.5612,0,0
TXN_4100,USER_7511,22.3,ATM Withdrawal,2023-06-17 04:59:00,63319.3,Tablet,Tokyo,Travel,0,0,8,343.29,1,Amex,152,2849.65,PIN,0.6653,0,0
TXN_46990,USER_5600,41.07,Online,2023-03-31 23:05:00,84934.96,Tablet,Houston,Restaurants,0,0,10,225.62,4,Visa,23,4887.47,PIN,0.2089,1,1
TXN_41271,USER_1725,39.42,Online,2023-09-19 16:04:00,59979.83,Mobile,Osaka,Electronics,0,0,13,181.84,3,Visa,168,4431.91,Biometric,0.5037,1,0
TXN_25024,USER_3691,75.45,Bank Transfer,2023-09-25 02:37:00,85051.7,Tablet,Osaka,Groceries,0,0,5,288.84,0,Discover,79,3694.82,PIN,0.6473,0,0
TXN_5306,USER_6338,35.31,ATM Withdrawal,2023-11-21 06:43:00,31392.8,Laptop,Sydney,Restaurants,0,0,1,435.39,1,Visa,72,4996.26,Biometric,0.3429,0,0
TXN_23163,USER_2604,26.25,ATM Withdrawal,2023-12-13 17:05:00,29359.76,Mobile,London,Groceries,0,0,3,75.13,3,Visa,50,3456.48,PIN,0.3159,1,0
TXN_10331,USER_9888,248.82,Online,2023-06-16 05:14:00,43002.29,Laptop,Osaka,Clothing,0,0,3,409.77,4,Discover,96,2403.86,OTP,0.1053,0,1
TXN_45111,USER_6942,162.86,Bank Transfer,2023-12-27 03:48:00,18309.91,Mobile,Bangalore,Restaurants,0,0,4,262.77,1,Mastercard,154,2362.47,OTP,0.4628,0,0
TXN_785,USER_6342,91.84,Online,2023-12-27 20:03:00,34514.84,Mobile,Liverpool,Groceries,0,0,5,112.62,1,Amex,213,81.85,Password,0.7275,0,0
TXN_30626,USER_1155,110.74,Online,2023-02-15 21:00:00,33724.08,Tablet,Tokyo,Clothing,0,0,10,491.16,0,Amex,232,2612.78,Password,0.1995,0,0
TXN_27302,USER_8877,48.08,Online,2023-07-05 01:28:00,65722.94,Mobile,Delhi,Travel,0,0,5,479.19,2,Visa,47,4334.73,PIN,0.5815,1,0
TXN_28752,USER_1779,0.02,Bank Transfer,2023-09-11 07:24:00,23258.17,Laptop,Mumbai,Travel,1,0,10,412.32,3,Discover,203,699.82,PIN,0.6366,0,0
TXN_20902,USER_7180,34.92,Bank Transfer,2023-02-04 14:26:00,81217.91,Tablet,Sydney,Electronics,0,0,13,432.9,0,Visa,45,1264.73,Password,0.7642,0,0
TXN_1185,USER_4294,34.65,Bank Transfer,2023-12-04 02:08:00,41300.93,Mobile,Manchester,Travel,0,0,14,457.46,3,Visa,109,685.72,Biometric,0.5783,0,0
TXN_15294,USER_5124,208.52,ATM Withdrawal,2023-12-10 22:52:00,63771.51,Tablet,Chennai,Electronics,0,0,10,241.92,1,Amex,85,252.57,PIN,0.6371,1,0
TXN_11678,USER_3567,49.35,Bank Transfer,2023-10-27 21:09:00,17919.11,Mobile,Adelaide,Groceries,0,0,10,49.17,3,Amex,26,2355.32,PIN,0.4979,0,0
TXN_35197,USER_3796,263.78,ATM Withdrawal,2023-06-23 20:36:00,13575.31,Laptop,New York,Restaurants,0,0,9,463.27,1,Mastercard,37,2651.02,Biometric,0.3186,0,0
TXN_6538,USER_1754,0.57,ATM Withdrawal,2023-08-16 09:46:00,12387.54,Mobile,Osaka,Electronics,0,0,3,373.53,2,Discover,143,2794.45,Biometric,0.1289,0,0
TXN_19788,USER_4423,89.61,ATM Withdrawal,2023-06-30 10:54:00,65138.85,Tablet,Delhi,Travel,0,0,5,488.62,3,Amex,38,3042.91,Password,0.8308,0,0
TXN_17876,USER_8765,216.46,Online,2023-11-17 00:12:00,92664.23,Tablet,Bangalore,Clothing,0,0,8,497.99,2,Amex,181,79.71,Password,0.664,1,0
TXN_9798,USER_8308,49.26,ATM Withdrawal,2023-02-09 10:37:00,32333.08,Tablet,Leeds,Restaurants,0,0,6,278.87,0,Amex,210,1618.83,Biometric,0.9802,0,1
TXN_12511,USER_3928,11.09,Online,2023-11-22 17:41:00,55490.16,Tablet,Sydney,Clothing,0,0,11,351.37,4,Visa,52,3162.41,Biometric,0.0691,1,1
TXN_31290,USER_9251,49.92,ATM Withdrawal,2023-12-31 00:49:00,90966.84,Tablet,Tokyo,Restaurants,0,0,5,270.57,2,Visa,203,2273.01,OTP,0.2439,0,0
TXN_44822,USER_5566,15.78,Bank Transfer,2023-02-09 22:54:00,16023.53,Mobile,Sapporo,Travel,0,0,9,465.75,1,Discover,65,1553.31,OTP,0.0502,1,0
TXN_25073,USER_1644,17.46,ATM Withdrawal,2023-04-24 20:32:00,74357.83,Laptop,London,Travel,0,0,3,428.63,2,Mastercard,41,3056.87,Password,0.5621,0,0
TXN_28335,USER_9298,3.23,Online,2023-12-20 02:37:00,83223.11,Tablet,Brisbane,Restaurants,0,0,4,416.06,4,Amex,105,2755.04,PIN,0.2528,0,1
TXN_23847,USER_8080,103.15,POS,2023-02-19 13:29:00,57439.06,Laptop,Mumbai,Groceries,0,0,4,444.62,3,Discover,149,1337.79,PIN,0.2465,1,0
TXN_30837,USER_4708,55.88,Online,2023-05-04 23:35:00,75502.88,Tablet,Houston,Clothing,0,0,3,149.7,4,Discover,60,219.72,Password,0.5021,0,1
TXN_32905,USER_5038,3.7,ATM Withdrawal,2023-01-12 14:23:00,93973.23,Tablet,Yokohama,Electronics,0,0,8,287.87,4,Mastercard,10,407.68,OTP,0.123,0,1
TXN_40503,USER_4884,67.23,Bank Transfer,2023-02-28 12:09:00,15087.62,Laptop,Sydney,Restaurants,0,0,14,426.48,3,Amex,224,2693.24,Password,0.6552,1,0
TXN_6208,USER_5773,86.61,Online,2023-04-04 01:00:00,1637.99,Tablet,Bangalore,Electronics,0,0,4,138.68,2,Discover,123,2549.84,Biometric,0.0224,0,0
TXN_43479,USER_6976,53.25,Online,2023-07-22 00:37:00,23101.21,Tablet,London,Travel,0,0,11,384.05,0,Mastercard,88,1516.85,OTP,0.8937,0,1
TXN_10870,USER_7387,89.19,ATM Withdrawal,2023-02-07 23:22:00,13705.21,Laptop,London,Travel,0,0,2,417.77,3,Amex,194,4083.67,Password,0.3839,0,0
TXN_6586,USER_5071,73.53,Online,2023-01-04 23:00:00,83525.06,Laptop,Perth,Electronics,0,0,3,124.26,4,Discover,27,1510.33,Biometric,0.7739,0,1
TXN_25633,USER_2440,92.31,Bank Transfer,2023-05-10 22:38:00,94990.04,Laptop,Bangalore,Electronics,0,0,10,178.55,0,Visa,111,4467.04,Password,0.1187,0,0
TXN_31525,USER_3366,53.74,Bank Transfer,2023-07-18 04:13:00,71013.14,Tablet,Yokohama,Groceries,0,0,6,129.23,2,Discover,5,4668.81,OTP,0.299,0,0
TXN_3093,USER_3217,132.38,ATM Withdrawal,2023-12-21 15:35:00,76408.51,Mobile,Osaka,Groceries,0,0,14,426.13,0,Amex,220,2837.9,Password,0.2798,0,0
TXN_24948,USER_7586,118.68,POS,2023-09-07 18:26:00,3472.74,Laptop,Delhi,Travel,0,0,10,306.27,4,Visa,187,4710.03,OTP,0.7503,1,1
TXN_17052,USER_4976,138.48,ATM Withdrawal,2023-11-03 11:00:00,92364.51,Tablet,Sydney,Clothing,0,0,10,361.16,4,Mastercard,4,4497.03,PIN,0.4824,1,1
TXN_17330,USER_1954,138.8,POS,2023-10-08 22:30:00,35113.78,Mobile,Mumbai,Restaurants,0,0,3,63.53,3,Amex,41,349.81,Biometric,0.1214,0,0
TXN_48551,USER_6648,38.83,POS,2023-07-02 12:13:00,54075.09,Tablet,Bangalore,Restaurants,0,0,12,382.17,3,Amex,165,252.3,OTP,0.5189,1,0
TXN_34114,USER_3934,18.15,POS,2023-10-12 20:05:00,72393.61,Laptop,Mumbai,Clothing,0,0,2,131.44,0,Mastercard,14,119.57,OTP,0.6734,0,0
TXN_47428,USER_7111,154.29,ATM Withdrawal,2023-10-26 04:56:00,12205.9,Tablet,Bangalore,Restaurants,0,0,11,51.77,1,Amex,201,1927.84,PIN,0.5156,0,0
TXN_9136,USER_9065,45.2,Bank Transfer,2023-10-23 15:12:00,5252.33,Mobile,Tokyo,Travel,0,0,14,335.77,4,Amex,110,1061.32,PIN,0.3242,1,1
TXN_23270,USER_7800,137.73,Online,2023-08-17 03:48:00,44121.71,Mobile,Tokyo,Electronics,0,0,13,495.4,4,Visa,189,4723.24,Password,0.2792,1,1
TXN_29429,USER_1561,35.85,Bank Transfer,2023-02-27 04:15:00,68286.91,Mobile,New York,Groceries,0,0,7,473.55,4,Discover,180,1641.19,Biometric,0.4479,0,1
TXN_49716,USER_7892,51.18,Bank Transfer,2023-11-27 03:27:00,46820.59,Mobile,Los Angeles,Clothing,0,0,1,55.65,4,Discover,108,865.98,PIN,0.5298,0,1
TXN_35895,USER_6780,211.0,Online,2023-03-11 16:05:00,87254.9,Tablet,San Francisco,Clothing,0,0,8,256.49,4,Discover,99,4905.26,Biometric,0.4896,1,1
TXN_39444,USER_4883,25.25,Online,2023-08-13 14:47:00,10317.15,Laptop,Tokyo,Electronics,0,0,13,417.47,1,Discover,75,3324.61,Biometric,0.7919,0,0
TXN_45334,USER_6019,16.98,POS,2023-08-31 04:25:00,79937.22,Laptop,Hyderabad,Groceries,0,0,12,217.5,4,Visa,205,4845.09,Biometric,0.4737,0,1
TXN_22705,USER_6413,54.75,POS,2023-06-14 14:34:00,19091.89,Laptop,Bangalore,Clothing,0,0,5,348.66,0,Mastercard,146,261.76,Biometric,0.5034,0,0
TXN_48633,USER_9312,14.56,Bank Transfer,2023-10-24 02:30:00,55080.72,Laptop,New York,Clothing,0,0,5,56.08,3,Mastercard,204,4977.84,Biometric,0.1199,0,0
TXN_26727,USER_7934,362.21,Bank Transfer,2023-01-30 04:13:00,61881.29,Mobile,Mumbai,Travel,0,0,3,281.89,4,Visa,159,3624.96,Password,0.929,1,1
TXN_3906,USER_1687,76.01,Online,2023-10-28 02:35:00,13037.45,Tablet,Sydney,Restaurants,0,0,14,262.55,1,Visa,40,2839.12,Password,0.3083,0,0
TXN_4871,USER_2191,18.49,Online,2023-03-14 19:48:00,50969.07,Mobile,Hyderabad,Clothing,0,0,5,224.52,4,Visa,103,3406.95,PIN,0.2802,0,1
TXN_30128,USER_3679,67.1,ATM Withdrawal,2023-10-06 11:47:00,66909.8,Tablet,Bangalore,Travel,0,0,13,26.34,2,Mastercard,200,1407.01,PIN,0.998,0,1
TXN_19931,USER_8953,90.77,Bank Transfer,2023-09-05 22:12:00,5609.75,Tablet,London,Restaurants,0,0,5,408.51,1,Mastercard,44,673.74,Biometric,0.8002,1,0
TXN_20241,USER_5194,89.24,ATM Withdrawal,2023-10-20 06:58:00,70520.32,Tablet,London,Electronics,0,0,13,12.97,3,Visa,238,3603.7,PIN,0.8415,0,0
TXN_39508,USER_2623,383.97,POS,2023-03-16 08:28:00,35187.75,Laptop,New York,Electronics,0,0,10,32.38,4,Amex,76,2188.49,Biometric,0.2491,0,1
TXN_15200,USER_5298,109.76,Online,2023-05-25 10:58:00,88721.73,Tablet,Birmingham,Restaurants,0,0,2,88.68,2,Discover,79,293.82,Biometric,0.6349,0,0
TXN_38222,USER_2927,8.93,Bank Transfer,2023-07-23 14:49:00,4755.99,Mobile,Chicago,Restaurants,0,0,11,473.51,1,Amex,130,2099.31,OTP,0.4448,0,0
TXN_5411,USER_1153,95.84,Online,2023-05-25 02:44:00,30391.03,Mobile,Mumbai,Groceries,0,0,12,338.1,3,Mastercard,24,4655.84,Password,0.8545,1,1
TXN_11703,USER_5138,108.46,Bank Transfer,2023-12-22 02:18:00,74395.14,Mobile,Adelaide,Restaurants,0,0,10,400.5,3,Amex,108,2281.09,PIN,0.8147,0,0
TXN_34232,USER_8851,189.89,POS,2023-10-08 01:16:00,23787.56,Mobile,New York,Restaurants,0,0,13,294.9,0,Mastercard,178,4600.18,OTP,0.9088,0,1
TXN_30933,USER_2561,108.6,ATM Withdrawal,2023-07-18 18:44:00,38561.09,Laptop,Houston,Groceries,0,0,6,269.24,0,Mastercard,115,3882.99,Biometric,0.0887,1,0
TXN_9176,USER_9650,32.57,POS,2023-04-14 03:20:00,88374.4,Tablet,Liverpool,Clothing,0,0,10,325.06,3,Mastercard,52,1455.35,Password,0.3606,1,0
TXN_43237,USER_9276,20.08,ATM Withdrawal,2023-03-09 01:25:00,89852.97,Tablet,London,Restaurants,0,0,14,353.08,1,Visa,79,1660.96,Password,0.8014,0,0
TXN_7492,USER_4201,85.53,POS,2023-07-21 21:32:00,97589.25,Tablet,Houston,Electronics,1,0,14,362.17,3,Amex,80,1873.03,PIN,0.3445,1,0
TXN_19088,USER_1635,35.08,POS,2023-10-01 23:31:00,9766.84,Laptop,Mumbai,Travel,1,0,11,213.15,2,Amex,227,2323.82,OTP,0.0864,1,0
TXN_7335,USER_7581,306.7,POS,2023-09-06 22:34:00,96695.57,Mobile,Mumbai,Electronics,0,1,1,41.27,4,Mastercard,35,2808.33,OTP,0.6426,0,1
TXN_20720,USER_3768,85.49,POS,2023-06-04 06:09:00,90311.28,Tablet,New York,Groceries,0,0,12,177.16,2,Visa,138,676.85,Biometric,0.3771,0,0
TXN_9166,USER_9084,103.73,Online,2023-04-03 04:32:00,7893.36,Tablet,London,Groceries,0,0,8,418.61,0,Amex,192,4119.49,PIN,0.0639,1,0
TXN_28249,USER_9602,67.32,ATM Withdrawal,2023-03-19 22:48:00,18378.44,Laptop,Tokyo,Electronics,0,0,10,480.4,4,Discover,70,1416.19,OTP,0.9272,0,1
TXN_8050,USER_2845,38.82,Bank Transfer,2023-05-11 01:44:00,92801.65,Mobile,Sydney,Clothing,0,0,9,332.56,4,Visa,199,2688.61,PIN,0.9753,1,1
TXN_42398,USER_4800,38.42,Online,2023-08-26 10:42:00,39346.84,Tablet,Chennai,Electronics,0,0,1,179.52,1,Amex,211,796.77,Password,0.4153,0,0
